mid_price,volume_usd,quote_currency,estimated_delivery_price,creation_timestamp,base_currency,underlying_index,underlying_price,mark_iv,volume,interest_rate,price_change,open_interest,ask_price,bid_price,instrument_name,mark_price,last,low,high
0.109,778698.09,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,87.23,97.5,0.0,14.9485,242.2,0.1115,0.1065,BTC-22MAR24-66000-C,0.11868811,0.1115,0.0965,0.1195
0.49425,106099.34,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,73.27,3.0,0.0,0.0,147.0,0.506,0.4825,BTC-27SEP24-110000-P,0.47371807,0.489,0.489,0.489
0.09875,249249.47,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,94.79,34.6,0.0,-1.4851,1.2,0.103,0.0945,BTC-22MAR24-78000-P,0.10475257,0.0995,0.097,0.101
0.02475,406247.64,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,94.54,217.0,0.0,-12.7273,190.8,0.0265,0.023,BTC-13MAR24-73000-P,0.02988936,0.024,0.0225,0.0305
0.1805,281611.69,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,73.2,25.0,0.0,0.0,454.1,0.1835,0.1775,BTC-27SEP24-90000-C,0.17218852,0.16,0.16,0.16
0.2335,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-31MAY24,76380.14777777778,78.6,0.0,0.0,,139.1,0.241,0.226,BTC-31MAY24-63000-C,0.23884452,0.1855,,
0.048,874137.76,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,84.99,236.9,0.0,5.4348,82.9,0.0485,0.0475,BTC-26APR24-90000-C,0.05536992,0.0485,0.045,0.056
0.04025,114854.16,BTC,72011.29,1710223032950,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,39.0,0.0,-5.9524,39.0,0.043,0.0375,BTC-14MAR24-74000-P,0.0459085,0.0395,0.0385,0.042
0.80525,0.0,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,100.0,0.0,0.0,,589.0,0.8125,0.798,BTC-28JUN24-15000-C,0.80609537,0.78,,
0.15625,2077558.1,BTC,72011.29,1710223032950,BTC,BTC-15MAR24,72575.33,100.0,177.7,0.0,-0.3058,117.6,0.1585,0.154,BTC-15MAR24-61000-C,0.16104758,0.163,0.1595,0.1635
,0.0,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80625.95,70.15,0.0,0.0,,0.0,,,BTC-27SEP24-72000-P,0.1447679,,,
0.01725,809345.23,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,87.23,566.3,0.0,-36.5385,55.4,0.0185,0.016,BTC-22MAR24-66000-P,0.02050129,0.0165,0.0165,0.026
0.0095,1485.75,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,84.54,2.2,0.0,0.0,304.0,0.0105,0.0085,BTC-27SEP24-30000-P,0.00894657,0.0095,0.0095,0.0095
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.095,,BTC-12MAR24-66250-C,0.0848511,,,
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,97.87,0.0,0.0,,0.0,0.0665,,BTC-13MAR24-70750-C,0.03956107,,,
0.00535,777.41,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,89.25,2.0,0.0,0.0,115.0,0.006,0.0047,BTC-28JUN24-34000-P,0.0059637,0.0055,0.0055,0.0055
,160555.71,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,82.65,13.1,0.0,0.2959,52.0,,0.165,BTC-26APR24-82000-P,0.1720003,0.1695,0.169,0.1695
0.15475,3710673.02,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73732.53,89.88,323.7,0.0,12.8114,45.7,0.1575,0.152,BTC-29MAR24-63000-C,0.16765687,0.1585,0.1405,0.167
0.0012,49106.11,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,134.0,0.0,-68.5714,67.6,0.0014,0.001,BTC-13MAR24-67000-P,0.00411809,0.0022,0.0018,0.007
0.0735,1028320.18,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,82.57,184.9,0.0,25.4237,293.7,0.075,0.072,BTC-29MAR24-72000-C,0.08391755,0.074,0.059,0.0835
,0.0,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,86.18,0.0,0.0,,0.0,,,BTC-29MAR24-74500-P,0.08133045,,,
,143420.34,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,100.0,3.0,0.0,0.0,137.4,,,BTC-27DEC24-25000-C,0.71165172,0.661,0.661,0.661
0.00315,68588.89,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,147.2,0.0,-74.7826,9.8,0.0036,0.0027,BTC-13MAR24-68500-P,0.00769723,0.0029,0.0029,0.013
0.00595,0.0,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80625.95,88.46,0.0,0.0,,349.5,0.007,0.0049,BTC-27SEP24-26000-P,0.00607105,0.0085,,
0.0035,0.0,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,91.96,0.0,0.0,,4626.7,0.0045,0.0025,BTC-27SEP24-22000-P,0.00366516,0.0065,,
0.08,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,0.0,0.0,,0.0,0.086,0.074,BTC-12MAR24-67000-C,0.07480912,,,
0.00325,59976.19,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,95.4,184.2,0.0,-26.087,196.0,0.0035,0.003,BTC-22MAR24-58000-P,0.0050442,0.0034,0.0034,0.005
,0.0,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,93.01,0.0,0.0,,0.0,,,BTC-27DEC24-170000-C,0.11604401,,,
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,99.72,0.0,0.0,,0.0,0.0465,,BTC-13MAR24-73750-P,0.03738446,,,
0.0003,0.0,BTC,72011.29,1710223032950,BTC,BTC-15MAR24,72575.33,100.0,0.0,0.0,,55.6,0.0005,0.0001,BTC-15MAR24-47000-P,1.4e-07,0.0004,,
0.00065,19644.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,120.9,0.0,-86.6667,34.3,0.0008,0.0005,BTC-13MAR24-66000-P,0.00257639,0.0008,0.0008,0.006
0.0042,123437.32,BTC,72011.29,1710223032950,BTC,BTC-22MAR24,73182.95,90.67,308.1,0.0,-33.3333,321.1,0.0044,0.004,BTC-22MAR24-59000-P,0.00523346,0.004,0.004,0.006
0.01825,427904.11,BTC,72011.29,1710223032950,BTC,SYN.BTC-13MAR24,72435.84417463036,94.04,252.0,0.0,2.7778,92.4,0.019,0.0175,BTC-13MAR24-72000-C,0.02861737,0.0185,0.0165,0.0287
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-14MAR24,72142.0271002483,100.0,0.0,0.0,,0.0,0.0625,,BTC-14MAR24-74750-P,0.0520925,,,
,0.0,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,91.24,0.0,0.0,,0.0,,,BTC-27SEP24-82000-P,0.27509311,,,
0.00235,1260.98,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,100.0,7.4,0.0,0.0,91.3,0.0026,0.0021,BTC-26APR24-38000-P,0.00254719,0.0024,0.0024,0.0024
0.07775,487133.83,BTC,72011.29,1710223032950,BTC,SYN.BTC-31MAY24,76373.63777777778,78.5,86.3,0.0,-14.5251,79.0,0.079,0.0765,BTC-31MAY24-66000-P,0.07895506,0.0765,0.0765,0.0895
,0.0,BTC,72011.29,1710223032950,BTC,SYN.BTC-5APR24,74093.35500000001,67.9,0.0,0.0,,0.0,,,BTC-5APR24-77000-C,0.05382597,,,
0.0315,479297.35,BTC,72011.29,1710223032950,BTC,BTC-15MAR24,72575.33,92.17,181.1,0.0,15.7895,84.2,0.033,0.03,BTC-15MAR24-72000-C,0.04092793,0.033,0.028,0.0425
,173688.32,BTC,72011.29,1710223032950,BTC,BTC-27DEC24,81002.9024,100.0,3.0,0.0,0.0,35.0,,,BTC-27DEC24-15000-C,0.8188432,0.8005,0.8005,0.8005
0.4235,478634.9,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,81.88,15.8,0.0,2.0606,112.1,0.4315,0.4155,BTC-28JUN24-46000-C,0.42562759,0.421,0.4125,0.421
0.4055,1982027.44,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75201.87,92.42,69.2,0.0,2.1492,205.4,0.4065,0.4045,BTC-26APR24-45000-C,0.40780793,0.404,0.3955,0.41
0.0045,0.0,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,90.32,0.0,0.0,,347.2,0.0055,0.0035,BTC-27SEP24-24000-P,0.00481572,0.006,,
0.211,2756618.14,BTC,72011.29,1710223032950,BTC,BTC-15MAR24,72575.33,100.0,179.7,0.0,13.6483,235.0,0.213,0.209,BTC-15MAR24-57000-C,0.21482587,0.2165,0.1905,0.2175
,0.0,BTC,72011.29,1710223032950,BTC,BTC-26APR24,75195.36,80.96,0.0,0.0,,0.0,,,BTC-26APR24-81000-P,0.16081753,,,
0.478,140301.11,BTC,72011.29,1710223032950,BTC,BTC-27SEP24,80619.44,82.94,4.3,0.0,6.4018,331.7,0.4875,0.4685,BTC-27SEP24-44000-C,0.49181225,0.482,0.453,0.482
0.034,727899.36,BTC,72011.29,1710223032950,BTC,BTC-29MAR24,73726.02,85.4,262.0,0.0,16.129,1791.2,0.038,0.03,BTC-29MAR24-80000-C,0.04278729,0.036,0.0305,0.043
0.638,3173188.22,BTC,72011.29,1710223032950,BTC,BTC-28JUN24,77316.26,95.02,84.0,0.0,0.5516,242.9,0.6465,0.6295,BTC-28JUN24-28000-C,0.64075989,0.638,0.141,0.65
0.03875,506877.96,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,93.13,163.8,0.0,25.0,414.6,0.0405,0.037,BTC-15MAR24-71000-C,0.0488114,0.04,0.032,0.05
0.2975,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,475.0,0.422,0.173,BTC-27DEC24-60000-C,0.44507093,0.3395,,
0.06725,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,466.9,0.07,0.0645,BTC-27DEC24-50000-P,0.12358159,0.0795,,
0.0005,90433.36,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,95.3,167.1,0.0,-87.1429,25.6,0.0009,0.0001,BTC-12MAR24-73500-C,0.0100571,0.0009,0.0009,0.011
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,394.0,,0.01,BTC-27DEC24-58000-C,0.45652105,0.354,,
0.322,3608245.36,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,152.5,0.0,-0.3058,391.5,0.324,0.32,BTC-15MAR24-49000-C,0.32481839,0.326,0.326,0.3275
,107075.71,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,97.48,51.0,0.0,-23.9474,1.0,0.0315,,BTC-13MAR24-72750-P,0.02879147,0.0289,0.0288,0.038
0.00125,213.34,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,98.56,2.0,0.0,0.0,209.3,0.0016,0.0009,BTC-28JUN24-24000-P,0.00152636,0.0015,0.0015,0.0015
0.035,130573.42,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,79.99,50.7,0.0,-7.8947,35.0,0.0355,0.0345,BTC-31MAY24-56000-P,0.03665013,0.035,0.0345,0.038
0.22525,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,78.54,0.0,0.0,,80.9,0.233,0.2175,BTC-31MAY24-64000-C,0.2305403,0.1685,,
0.016,17379.51,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76380.14777777778,83.04,14.0,0.0,2.9412,142.1,0.0165,0.0155,BTC-31MAY24-48000-P,0.01751045,0.0175,0.017,0.0175
0.00155,28334.97,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,137.1,0.0,-69.0909,25.0,0.0023,0.0008,BTC-13MAR24-66500-P,0.00327508,0.0017,0.0015,0.0055
0.0009,2645.03,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,100.0,34.7,0.0,-33.3333,29.5,0.001,0.0008,BTC-22MAR24-50000-P,0.00064104,0.0008,0.0008,0.0013
0.31725,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76380.14777777778,83.17,0.0,0.0,,132.0,0.332,0.3025,BTC-31MAY24-95000-P,0.32173106,0.3935,,
0.71425,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,100.0,0.0,0.0,,251.4,0.7225,0.706,BTC-28JUN24-22000-C,0.71650239,0.673,,
,0.0,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75195.36,86.25,0.0,0.0,,0.0,,,BTC-26APR24-92000-C,0.05117732,,,
0.5775,212496.56,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,75.74,13.6,0.0,15.1832,163.5,0.935,0.22,BTC-27SEP24-80000-C,0.22364093,0.22,0.191,0.22
0.0295,69716.81,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,100.0,33.5,0.0,12.0,4.6,0.031,0.028,BTC-28JUN24-140000-C,0.05037177,0.028,0.025,0.031
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,99.37,0.0,0.0,,0.0,,,BTC-27SEP24-76000-C,0.30805867,0.3605,,
0.02125,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,299.4,0.023,0.0195,BTC-27DEC24-34000-P,0.04766658,0.022,,
0.0205,1241833.14,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,95.43,687.2,0.0,-24.0741,2.2,0.0215,0.0195,BTC-13MAR24-72500-P,0.02640831,0.0205,0.0195,0.027
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,71.53,0.0,0.0,,0.0,,,BTC-27SEP24-86000-C,0.18381224,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,93.48,0.0,0.0,,0.0,0.043,,BTC-12MAR24-71250-C,0.02503283,,,
0.20375,346752.64,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,95.4,23.0,0.0,-2.381,43.8,0.211,0.1965,BTC-22MAR24-58000-C,0.21254171,0.205,0.205,0.214
,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,76.95,0.0,0.0,,0.0,,,BTC-27DEC24-68000-P,0.17454025,,,
0.066,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,98.15,0.0,0.0,,0.0,0.0685,0.0635,BTC-14MAR24-68000-C,0.07265953,,,
,1265.67,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73732.53,100.0,50.0,0.0,500.0,152.3,0.0001,,BTC-29MAR24-25000-P,1e-08,0.0006,0.0001,0.0006
0.1145,2262160.61,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,88.18,263.0,0.0,19.171,45.1,0.1185,0.1105,BTC-29MAR24-67000-C,0.12819305,0.115,0.0965,0.126
0.049,172037.87,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,78.73,48.2,0.0,-8.4112,40.7,0.0495,0.0485,BTC-31MAY24-60000-P,0.05035439,0.049,0.0485,0.0535
0.06525,834330.64,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.22,175.0,0.0,-14.094,115.0,0.067,0.0635,BTC-26APR24-68000-P,0.06623403,0.064,0.064,0.0745
0.0355,126624.89,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,95.8,47.4,0.0,-6.5789,37.4,0.037,0.034,BTC-14MAR24-73500-P,0.04037538,0.0355,0.035,0.041
0.0005,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77322.77,100.0,0.0,0.0,,213.3,0.0008,0.0002,BTC-28JUN24-15000-P,8.739e-05,0.001,,
0.0004,288.98,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,100.0,10.0,0.0,0.0,174.7,0.0006,0.0002,BTC-29MAR24-34000-P,8.18e-06,0.0004,0.0004,0.0004
0.4815,1648572.18,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,100.0,48.5,0.0,0.0,1128.4,0.4835,0.4795,BTC-29MAR24-38000-C,0.48465572,0.476,0.476,0.476
,0.0,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,0.0,0.0,,0.0,,,BTC-15MAR24-30000-P,0.0,,,
0.155,976685.97,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.22,86.6,0.0,12.9964,152.8,0.1555,0.1545,BTC-26APR24-68000-C,0.16192856,0.1565,0.1385,0.1635
0.07425,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,0.0,0.0,,0.0,0.0805,0.068,BTC-14MAR24-77000-P,0.07464233,,,
0.31875,570701.61,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,86.07,24.8,0.0,-2.1505,411.3,0.32,0.3175,BTC-26APR24-52000-C,0.32224719,0.3185,0.3175,0.3255
0.0275,178004.63,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,81.77,86.5,0.0,-11.4754,343.1,0.029,0.026,BTC-26APR24-59000-P,0.0286014,0.027,0.027,0.0305
0.04525,560152.04,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73159.44,73.82,168.9,0.0,-10.4167,29.3,0.0455,0.045,BTC-29MAR24-77000-C,0.04528056,0.043,0.043,0.05
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-5APR24,74093.35500000001,81.29,0.0,0.0,,0.0,,,BTC-5APR24-56000-P,0.00791996,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-5APR24,74093.35500000001,64.55,0.0,0.0,,150.0,,,BTC-5APR24-70000-C,0.09636653,0.0739,,
0.485,1678489.27,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,100.0,49.1,0.0,1.797,34.1,0.4885,0.4815,BTC-26APR24-39000-C,0.48447585,0.4815,0.469,0.4825
0.00035,973.83,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,33.8,0.0,25.0,218.0,0.0006,0.0001,BTC-15MAR24-53000-P,2.111e-05,0.0005,0.0004,0.0005
0.02425,174746.25,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,82.58,93.5,0.0,-7.4074,40.7,0.025,0.0235,BTC-26APR24-58000-P,0.02614691,0.025,0.025,0.0275
,0.0,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,87.89,0.0,0.0,,0.0,,,BTC-29MAR24-70500-P,0.05550555,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76373.63777777778,100.0,0.0,0.0,,0.0,,,BTC-31MAY24-130000-P,0.74100371,,,
0.0055,203986.11,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,317.4,0.0,-37.5,224.7,0.006,0.005,BTC-14MAR24-77000-C,0.0126552,0.0075,0.006,0.013
0.25025,1212577.04,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,82.58,69.4,0.0,4.8218,382.3,0.2525,0.248,BTC-26APR24-58000-C,0.25482754,0.25,0.2385,0.25
0.15075,853554.34,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,82.19,74.7,0.0,-6.422,33.5,0.1515,0.15,BTC-26APR24-80000-P,0.15392847,0.153,0.1505,0.1635
,0.0,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,0.0,0.0,,2.2,,0.005,BTC-15MAR24-30000-C,0.58662295,0.517,,
,314812.58,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,100.0,12.5,0.0,0.0,0.0,,,BTC-22MAR24-47000-C,0.3580084,0.408,0.3515,0.3515
,0.0,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,81.88,0.0,0.0,,0.0,,,BTC-28JUN24-62000-C,0.27701619,,,
,26098.12,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,100.0,73.7,0.0,-95.0,57.5,0.0008,,BTC-12MAR24-66000-P,0.00026394,0.0001,0.0001,0.0395
0.0055,11228.21,BTC,72011.29,1710223032951,BTC,SYN.BTC-31MAY24,76380.14777777778,100.0,28.6,0.0,12.2449,66.6,0.006,0.005,BTC-31MAY24-38000-P,0.00986377,0.0055,0.0049,0.0055
0.17125,1461530.33,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.22,118.2,0.0,8.4906,45.5,0.173,0.1695,BTC-26APR24-66000-C,0.17800919,0.1725,0.159,0.18
0.0295,641054.8,BTC,72011.29,1710223032951,BTC,BTC-22MAR24,73182.95,94.79,259.3,0.0,-15.493,226.9,0.031,0.028,BTC-22MAR24-77000-C,0.04351206,0.03,0.03,0.0365
0.615,396394.8,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,92.59,9.0,0.0,0.7395,742.7,0.617,0.613,BTC-28JUN24-30000-C,0.61564743,0.613,0.6085,0.613
0.10725,2000504.92,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.65,252.6,0.0,12.5654,137.3,0.109,0.1055,BTC-26APR24-75000-C,0.11462164,0.1075,0.0955,0.1155
0.03,664939.81,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,97.29,314.6,0.0,-7.9365,310.4,0.0315,0.0285,BTC-13MAR24-73500-P,0.0346369,0.029,0.027,0.0335
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,0.0,0.0,,0.0,0.147,,BTC-13MAR24-63500-C,0.12401235,,,
0.1985,2045709.62,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,83.3,139.4,0.0,-6.3232,38.0,0.1995,0.1975,BTC-26APR24-85000-P,0.20053343,0.2,0.1985,0.2135
0.0014,256702.37,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,93.36,383.5,0.0,-96.5854,208.9,0.0021,0.0007,BTC-12MAR24-71500-P,0.01088656,0.0007,0.0007,0.0205
0.023,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,75.5,0.025,0.021,BTC-27DEC24-35000-P,0.05143206,0.03,,
,0.0,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73684.16,83.35,0.0,0.0,,0.0,,,BTC-29MAR24-76500-P,0.09462326,,,
0.53675,788958.4,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,87.7,20.3,0.0,0.939,529.7,0.543,0.5305,BTC-28JUN24-36000-C,0.54189631,0.5375,0.5325,0.545
,980409.71,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,74.98,62.2,0.0,17.5234,120.4,,0.1605,BTC-27SEP24-75000-C,0.24745805,0.2515,0.172,0.2515
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,98.21,0.0,0.0,,0.0,0.0525,,BTC-12MAR24-75500-P,0.04703989,,,
,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-5APR24,74093.35500000001,81.29,0.0,0.0,,0.0,,,BTC-5APR24-62000-C,0.18469526,,,
0.0205,27328.31,BTC,72011.29,1710223032951,BTC,SYN.BTC-12MAR24,72366.10126194553,93.85,19.7,0.0,30.7692,59.8,0.0235,0.0175,BTC-12MAR24-70500-C,0.03220747,0.017,0.0125,0.031
0.1195,1622640.92,BTC,72011.29,1710223032951,BTC,BTC-26APR24,75201.87,80.5,187.3,0.0,28.5714,24.9,0.121,0.118,BTC-26APR24-73000-C,0.12679065,0.1215,0.0935,0.128
0.0765,0.0,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,0.0,0.0,,0.0,0.084,0.069,BTC-13MAR24-66500-C,0.0852213,,,
0.28,165477.36,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,8.0,0.0,0.0,99.5,0.282,0.278,BTC-15MAR24-52000-C,0.28349011,0.286,0.286,0.286
,123538.26,BTC,72011.29,1710223032951,BTC,SYN.BTC-13MAR24,72435.84417463036,100.0,25.0,0.0,0.0,0.0,0.101,,BTC-13MAR24-67250-C,0.07619171,0.0691,0.0691,0.0691
0.127,3016988.34,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,85.4,323.2,0.0,-11.6608,419.1,0.129,0.125,BTC-29MAR24-80000-P,0.12784467,0.125,0.125,0.1415
0.02325,21881.74,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,82.94,13.0,0.0,0.0,265.2,0.0245,0.022,BTC-27SEP24-40000-P,0.02641308,0.024,0.0225,0.024
0.24,639717.61,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77322.77,78.73,36.8,0.0,4.5752,170.4,0.2475,0.2325,BTC-28JUN24-65000-C,0.24855494,0.24,0.2295,0.242
0.06125,1088391.11,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,82.95,240.5,0.0,23.0,40.5,0.062,0.0605,BTC-29MAR24-74000-C,0.07107565,0.0615,0.05,0.0705
0.1835,2570698.64,BTC,72011.29,1710223032951,BTC,BTC-15MAR24,72575.33,100.0,189.4,0.0,1.9914,56.3,0.1855,0.1815,BTC-15MAR24-59000-C,0.18768405,0.1895,0.117,0.1905
0.04725,268351.48,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,100.0,65.7,0.0,-24.7863,65.7,0.054,0.0405,BTC-14MAR24-74500-P,0.05022068,0.044,0.044,0.153
0.00035,0.0,BTC,72011.29,1710223032951,BTC,BTC-29MAR24,73726.02,100.0,0.0,0.0,,1227.6,0.0006,0.0001,BTC-29MAR24-24000-P,0.0,0.0001,,
0.0915,85884.77,BTC,72011.29,1710223032951,BTC,SYN.BTC-14MAR24,72505.58708731517,99.26,12.5,0.0,0.0,12.5,0.0935,0.0895,BTC-14MAR24-66000-C,0.09528709,0.095,0.095,0.095
0.193,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,77.81,0.0,0.0,,161.2,0.21,0.176,BTC-27DEC24-100000-C,0.19936424,0.18,,
0.03325,27721.51,BTC,72011.29,1710223032951,BTC,BTC-28JUN24,77316.26,81.88,11.6,0.0,6.25,64.8,0.034,0.0325,BTC-28JUN24-52000-P,0.03705761,0.034,0.032,0.034
0.37325,246371.77,BTC,72011.29,1710223032951,BTC,BTC-27SEP24,80619.44,82.94,9.0,0.0,0.0,356.5,0.3785,0.368,BTC-27SEP24-56000-C,0.39032604,0.3785,0.3785,0.3785
0.1115,0.0,BTC,72011.29,1710223032951,BTC,BTC-27DEC24,81002.9024,100.0,0.0,0.0,,1626.8,0.1375,0.0855,BTC-27DEC24-55000-P,0.15346176,0.0005,,
